13.000000 	 17.000000 	 1.725231 	 0.087865
13.000000 	 18.000000 	 1.922381 	 0.140008
13.000000 	 19.000000 	 2.273753 	 0.231756
13.000000 	 20.000000 	 3.156250 	 0.515472
13.000000 	 21.000000 	 2.122861 	 1.320187
13.000000 	 22.000000 	 1.450376 	 1.626431
13.000000 	 23.000000 	 1.061507 	 1.764505
13.000000 	 24.000000 	 0.819260 	 1.784968
14.000000 	 2.000000 	 0.816811 	 4.685940
14.000000 	 3.000000 	 0.970285 	 -1.531137
14.000000 	 4.000000 	 1.187708 	 -1.386313
14.000000 	 5.000000 	 1.444889 	 -1.148377
14.000000 	 6.000000 	 1.525518 	 -0.795933
14.000000 	 7.000000 	 1.366158 	 -0.500645
14.000000 	 8.000000 	 1.222682 	 -0.332799
14.000000 	 9.000000 	 1.114850 	 -0.224602
14.000000 	 10.000000 	 1.040176 	 -0.148668
14.000000 	 11.000000 	 0.992051 	 -0.090971
14.000000 	 12.000000 	 0.965214 	 -0.043263
14.000000 	 13.000000 	 0.956599 	 0.000000
14.000000 	 14.000000 	 0.965214 	 0.043263
14.000000 	 15.000000 	 0.992051 	 0.090971
14.000000 	 16.000000 	 1.040176 	 0.148668
14.000000 	 17.000000 	 1.114850 	 0.224602
14.000000 	 18.000000 	 1.222682 	 0.332799
14.000000 	 19.000000 	 1.366158 	 0.500645
14.000000 	 20.000000 	 1.525518 	 0.795933
14.000000 	 21.000000 	 1.444889 	 1.148377
14.000000 	 22.000000 	 1.187708 	 1.386313
14.000000 	 23.000000 	 0.970285 	 1.531137
14.000000 	 24.000000 	 0.816811 	 1.597245
15.000000 	 2.000000 	 0.773665 	 -1.477860
15.000000 	 3.000000 	 0.867602 	 -1.383028
15.000000 	 4.000000 	 0.988366 	 -1.239693
15.000000 	 5.000000 	 1.108074 	 -1.043246
15.000000 	 6.000000 	 1.158879 	 -0.799028
15.000000 	 7.000000 	 1.120676 	 -0.576935
15.000000 	 8.000000 	 1.062070 	 -0.412143
15.000000 	 9.000000 	 1.006798 	 -0.290406
15.000000 	 10.000000 	 0.962918 	 -0.197415
15.000000 	 11.000000 	 0.932153 	 -0.122742
15.000000 	 12.000000 	 0.914138 	 -0.058868
15.000000 	 13.000000 	 0.908223 	 0.000000
15.000000 	 14.000000 	 0.914138 	 0.058868
15.000000 	 15.000000 	 0.932153 	 0.122742
15.000000 	 16.000000 	 0.962918 	 0.197415
15.000000 	 17.000000 	 1.006798 	 0.290406
15.000000 	 18.000000 	 1.062070 	 0.412143
15.000000 	 19.000000 	 1.120676 	 0.576935
15.000000 	 20.000000 	 1.158879 	 0.799028
15.000000 	 21.000000 	 1.108074 	 1.043246
15.000000 	 22.000000 	 0.988366 	 1.239693
